timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:19:31.297307;177;177744;132244;131252;216073;524159;524159;61.0;0.0;0.0
11:19:31.462193;178;177702;132299;131272;216032;524159;524159;61.0;0.0;0.0
11:19:31.482713;179;177815;132351;131314;216149;524159;524159;61.0;0.0;0.0
11:19:31.494705;180;177952;132373;131319;216257;524159;524159;61.0;0.0;0.0
11:19:31.498699;181;177956;132345;131299;216269;524159;524159;61.0;0.0;0.0
11:19:31.500782;182;177857;132335;131283;216197;524159;524159;61.0;0.0;0.0
11:19:31.662588;183;177845;132343;131282;216184;524159;524159;61.0;0.0;0.0
11:19:31.676598;184;177943;132378;131303;216264;524159;524159;61.0;0.0;0.0
11:19:31.684595;185;178137;132428;131330;216414;524159;524159;56.0;1055.8;0.0
11:19:31.691832;186;178368;132473;131347;216604;524159;524159;56.0;0.0;0.0
11:19:31.698826;187;178612;132496;131356;216813;524159;524159;56.0;0.0;0.0
11:19:31.862554;188;178836;132520;131365;216992;524159;524159;56.0;0.0;0.0
11:19:31.872609;189;179030;132534;131373;217154;524159;524159;56.0;0.0;0.0
11:19:31.882362;190;179259;132556;131380;217357;524159;524159;56.0;0.0;0.0
11:19:31.892432;191;179493;132580;131394;217579;524159;524159;56.0;0.0;0.0
11:19:31.892432;192;179698;132580;131392;217761;524159;524159;56.0;0.0;0.0
11:19:32.062482;193;179583;132477;131302;217665;524159;524159;56.0;0.0;0.0
11:19:32.082250;194;179141;132357;131211;217295;524159;524159;56.0;0.0;0.0
11:19:32.092304;195;178762;132296;131171;216955;524159;524159;56.0;0.0;0.0
11:19:32.092304;196;178605;132296;131164;216774;524159;524159;56.0;0.0;0.0
11:19:32.102431;197;178661;132324;131183;216766;524159;524159;56.0;0.0;0.0
11:19:32.266207;198;178846;132371;131229;216880;524159;524159;56.0;0.0;0.0
11:19:32.276291;199;178949;132377;131239;216933;524159;524159;56.0;0.0;0.0
11:19:32.284348;200;178873;132355;131217;216848;524159;524159;56.0;0.0;0.0
11:19:32.292419;201;178788;132346;131211;216757;524159;524159;56.0;0.0;0.0
11:19:32.296465;202;178815;132356;131231;216741;524159;524159;56.0;0.0;0.0
11:19:32.462562;203;178959;132402;131262;216826;524159;524159;56.0;0.0;0.0
11:19:32.477497;204;179128;132454;131297;216963;524159;524159;56.0;0.0;0.0
11:19:32.482538;205;179318;132497;131327;217121;524159;524159;56.0;0.0;0.0
11:19:32.492132;206;179483;132534;131342;217260;524159;524159;56.0;0.0;0.0
11:19:32.497137;207;179652;132557;131359;217410;524159;524159;56.0;0.0;0.0
11:19:32.662513;208;179824;132562;131373;217551;524159;524159;56.0;0.0;0.0
