timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;accelX;accelY;accelZ;hr3;rr5;rrsecure;spo2
08:34:59.855156;3974;452410;124958;97764;336358;524159;524159;-0.498;-0.384;0.782;75.0;0.0;0;98.3
08:34:59.855156;3975;452463;124956;97769;336358;524159;524159;-0.496;-0.385;0.787;75.0;0.0;0;98.3
08:34:59.865156;3976;452515;124945;97754;336369;524159;524159;-0.496;-0.381;0.782;75.0;0.0;0;98.3
08:35:00.036720;3977;452544;124941;97745;336358;524159;524159;-0.497;-0.384;0.784;75.0;0.0;0;98.3
08:35:00.046722;3978;452579;124949;97743;336342;524159;524159;-0.494;-0.384;0.785;75.0;0.0;0;98.3
08:35:00.046722;3979;452638;124961;97741;336362;524159;524159;-0.495;-0.383;0.784;76.0;0.0;0;98.3
08:35:00.056721;3980;452695;124970;97744;336396;524159;524159;-0.495;-0.386;0.786;76.0;0.0;0;98.3
08:35:00.066719;3981;452746;124985;97748;336414;524159;524159;-0.495;-0.384;0.786;76.0;0.0;0;98.3
08:35:00.235224;3982;452774;124996;97749;336426;524159;524159;-0.496;-0.384;0.783;76.0;0.0;0;98.3
08:35:00.245224;3983;452836;125003;97748;336459;524159;524159;-0.495;-0.384;0.781;76.0;0.0;0;98.3
08:35:00.255223;3984;452904;125021;97752;336488;524159;524159;-0.495;-0.383;0.787;76.0;0.0;0;98.3
08:35:00.255223;3985;452933;125016;97745;336514;524159;524159;-0.496;-0.383;0.788;76.0;0.0;0;98.3
08:35:00.265222;3986;452946;125023;97748;336486;524159;524159;-0.497;-0.385;0.787;76.0;0.0;0;98.3
08:35:00.435204;3987;452970;124959;97708;336462;524159;524159;-0.494;-0.384;0.788;76.0;0.0;0;98.3
08:35:00.455202;3988;452993;124897;97668;336415;524159;524159;-0.492;-0.382;0.785;76.0;0.0;0;98.3
08:35:00.465200;3989;453009;124884;97667;336385;524159;524159;-0.496;-0.386;0.783;76.0;0.0;0;98.3
08:35:00.465200;3990;453047;124897;97674;336408;524159;524159;-0.494;-0.385;0.788;76.0;0.0;0;98.3
08:35:00.465200;3991;453083;124897;97668;336423;524159;524159;-0.494;-0.381;0.788;76.0;0.0;0;98.3
08:35:00.635184;3992;453091;124899;97671;336422;524159;524159;-0.493;-0.383;0.782;76.0;0.0;0;98.3
08:35:00.645182;3993;453060;124915;97669;336410;524159;524159;-0.495;-0.385;0.789;76.0;1200.5;25;98.3
08:35:00.655181;3994;453101;124904;97664;336421;524159;524159;-0.494;-0.382;0.790;76.0;0.0;0;98.3
08:35:00.655181;3995;453123;124895;97652;336397;524159;524159;-0.496;-0.383;0.784;76.0;0.0;0;98.3
08:35:00.665179;3996;453114;124890;97655;336372;524159;524159;-0.495;-0.385;0.785;76.0;0.0;0;98.3
08:35:00.835162;3997;453149;124914;97656;336374;524159;524159;-0.495;-0.384;0.785;76.0;0.0;0;98.3
08:35:00.845163;3998;453175;124928;97651;336369;524159;524159;-0.495;-0.383;0.785;76.0;0.0;0;98.3
08:35:00.855162;3999;453179;124936;97659;336369;524159;524159;-0.495;-0.385;0.785;76.0;0.0;0;98.3
08:35:00.865160;4000;453190;124945;97653;336361;524159;524159;-0.495;-0.384;0.785;76.0;0.0;0;98.3
08:35:00.865160;4001;453176;124956;97645;336357;524159;524159;-0.494;-0.384;0.781;76.0;0.0;0;98.3
08:35:01.035141;4002;453184;124962;97640;336352;524159;524159;-0.493;-0.383;0.786;76.0;0.0;0;98.3
08:35:01.045141;4003;453185;124975;97648;336348;524159;524159;-0.493;-0.384;0.790;76.0;0.0;0;98.3
08:35:01.055139;4004;453157;124982;97641;336314;524159;524159;-0.496;-0.384;0.788;76.0;0.0;0;98.3
08:35:01.055139;4005;453122;124968;97634;336274;524159;524159;-0.496;-0.384;0.784;76.0;0.0;0;98.3
08:35:01.065139;4006;453112;124903;97595;336218;524159;524159;-0.494;-0.382;0.787;76.0;472.9;25;98.3
08:35:01.235120;4007;453061;124847;97564;336117;524159;524159;-0.493;-0.383;0.781;76.0;0.0;0;98.3
08:35:01.245124;4008;453029;124848;97579;336064;524159;524159;-0.495;-0.387;0.782;76.0;0.0;0;98.3
08:35:01.255120;4009;453042;124858;97582;336048;524159;524159;-0.496;-0.383;0.787;77.0;0.0;0;98.3
08:35:01.265117;4010;453059;124860;97577;336043;524159;524159;-0.495;-0.381;0.784;77.0;0.0;0;98.3
08:35:01.275120;4011;453039;124863;97585;336016;524159;524159;-0.491;-0.384;0.783;77.0;0.0;0;98.3
08:35:01.435129;4012;453016;124871;97587;335998;524159;524159;-0.494;-0.386;0.792;77.0;0.0;0;98.3
08:35:01.445102;4013;453036;124865;97575;335992;524159;524159;-0.495;-0.380;0.790;77.0;0.0;0;98.3
08:35:01.455100;4014;453016;124851;97574;335954;524159;524159;-0.495;-0.382;0.782;77.0;0.0;0;98.3
08:35:01.455100;4015;452988;124863;97574;335919;524159;524159;-0.494;-0.384;0.787;77.0;0.0;0;98.3
08:35:01.465096;4016;453011;124872;97569;335926;524159;524159;-0.495;-0.382;0.786;77.0;0.0;0;98.3
08:35:01.635102;4017;453031;124880;97571;335918;524159;524159;-0.494;-0.384;0.785;77.0;0.0;0;98.3
08:35:01.645079;4018;453030;124885;97571;335924;524159;524159;-0.492;-0.384;0.789;77.0;0.0;0;98.3
08:35:01.655080;4019;453056;124897;97580;335944;524159;524159;-0.494;-0.384;0.786;77.0;0.0;0;98.3
08:35:01.655080;4020;453070;124911;97579;335958;524159;524159;-0.494;-0.384;0.785;77.0;0.0;0;98.3
08:35:01.665076;4021;453073;124919;97581;335976;524159;524159;-0.493;-0.382;0.788;77.0;0.0;0;98.3
08:35:01.835059;4022;453050;124924;97581;335971;524159;524159;-0.495;-0.384;0.785;77.0;0.0;0;98.3
08:35:01.845058;4023;453056;124883;97564;335968;524159;524159;-0.497;-0.385;0.788;77.0;0.0;0;98.3
08:35:01.855058;4024;453048;124813;97529;335890;524159;524159;-0.492;-0.382;0.787;77.0;0.0;0;98.3
08:35:01.865055;4025;452989;124797;97522;335814;524159;524159;-0.496;-0.386;0.781;77.0;0.0;0;98.3
08:35:01.865055;4026;452975;124802;97523;335800;524159;524159;-0.495;-0.386;0.786;77.0;0.0;0;98.3
08:35:02.036913;4027;452989;124800;97521;335814;524159;524159;-0.493;-0.382;0.790;77.0;0.0;0;98.3
08:35:02.046911;4028;452948;124812;97520;335797;524159;524159;-0.492;-0.384;0.780;77.0;0.0;0;98.3
08:35:02.056913;4029;452891;124823;97524;335781;524159;524159;-0.494;-0.385;0.787;77.0;0.0;0;98.3
08:35:02.056913;4030;452882;124801;97514;335789;524159;524159;-0.490;-0.380;0.791;77.0;756.5;25;98.3
08:35:02.066907;4031;452868;124788;97504;335788;524159;524159;-0.495;-0.382;0.787;77.0;0.0;0;98.3
08:35:02.234938;4032;452823;124794;97506;335772;524159;524159;-0.495;-0.383;0.785;77.0;0.0;0;98.3
08:35:02.244937;4033;452815;124794;97498;335787;524159;524159;-0.495;-0.383;0.788;77.0;0.0;0;98.3
08:35:02.254936;4034;452803;124803;97497;335790;524159;524159;-0.493;-0.383;0.786;77.0;0.0;0;98.3
08:35:02.264934;4035;452793;124817;97503;335808;524159;524159;-0.494;-0.385;0.786;77.0;0.0;0;98.3
08:35:02.264934;4036;452809;124832;97499;335844;524159;524159;-0.494;-0.383;0.784;77.0;0.0;0;98.3
08:35:02.435025;4037;452826;124840;97507;335884;524159;524159;-0.490;-0.383;0.787;77.0;0.0;0;98.3
08:35:02.445002;4038;452800;124845;97501;335897;524159;524159;-0.494;-0.383;0.789;77.0;0.0;0;98.3
08:35:02.455001;4039;452816;124833;97496;335918;524159;524159;-0.496;-0.382;0.786;76.0;0.0;0;98.3
08:35:02.455001;4040;452785;124771;97450;335872;524159;524159;-0.492;-0.382;0.791;76.0;0.0;0;98.3
08:35:02.464999;4041;452735;124721;97432;335811;524159;524159;-0.493;-0.383;0.788;76.0;0.0;0;98.3
08:35:02.635003;4042;452698;124718;97440;335763;524159;524159;-0.497;-0.385;0.784;76.0;0.0;0;98.3
08:35:02.644981;4043;452687;124720;97435;335771;524159;524159;-0.492;-0.381;0.789;76.0;0.0;0;98.3
08:35:02.654979;4044;452679;124724;97432;335793;524159;524159;-0.492;-0.381;0.789;76.0;733.3;50;98.3
08:35:02.654979;4045;452626;124737;97431;335780;524159;524159;-0.492;-0.384;0.786;76.0;0.0;0;98.3
08:35:02.664977;4046;452591;124733;97430;335779;524159;524159;-0.493;-0.383;0.791;76.0;0.0;0;98.3
08:35:02.834965;4047;452570;124716;97414;335789;524159;524159;-0.492;-0.379;0.791;76.0;0.0;0;98.3
08:35:02.844959;4048;452540;124710;97410;335777;524159;524159;-0.495;-0.383;0.786;76.0;0.0;0;98.3
08:35:02.854957;4049;452519;124719;97410;335777;524159;524159;-0.493;-0.382;0.785;76.0;0.0;0;98.3
08:35:02.854957;4050;452522;124725;97412;335806;524159;524159;-0.492;-0.383;0.787;76.0;0.0;0;98.3
08:35:02.864956;4051;452526;124734;97412;335835;524159;524159;-0.494;-0.384;0.788;76.0;0.0;0;98.3
08:35:03.034966;4052;452510;124743;97418;335844;524159;524159;-0.493;-0.383;0.787;76.0;0.0;0;98.3
08:35:03.044940;4053;452502;124755;97416;335853;524159;524159;-0.492;-0.382;0.784;76.0;0.0;0;98.3
08:35:03.054937;4054;452506;124775;97423;335881;524159;524159;-0.493;-0.383;0.788;76.0;0.0;0;98.3
08:35:03.054937;4055;452508;124783;97424;335911;524159;524159;-0.494;-0.382;0.793;76.0;0.0;0;98.3
08:35:03.064936;4056;452491;124780;97419;335901;524159;524159;-0.495;-0.382;0.784;76.0;0.0;0;98.3
08:35:03.234935;4057;452474;124735;97401;335886;524159;524159;-0.493;-0.383;0.788;76.0;0.0;0;98.3
08:35:03.244919;4058;452443;124661;97361;335815;524159;524159;-0.489;-0.379;0.792;76.0;0.0;0;98.3
08:35:03.254918;4059;452390;124642;97358;335747;524159;524159;-0.495;-0.384;0.783;76.0;0.0;0;98.3
08:35:03.264914;4060;452377;124650;97355;335726;524159;524159;-0.494;-0.383;0.787;76.0;0.0;0;98.3
08:35:03.264914;4061;452388;124647;97352;335745;524159;524159;-0.492;-0.380;0.791;76.0;732.8;100;98.3
08:35:03.434899;4062;452346;124653;97353;335727;524159;524159;-0.491;-0.381;0.783;76.0;0.0;0;98.3
08:35:03.444899;4063;452292;124670;97356;335691;524159;524159;-0.494;-0.383;0.786;76.0;0.0;0;98.3
08:35:03.454897;4064;452275;124649;97343;335684;524159;524159;-0.490;-0.381;0.790;76.0;0.0;0;98.3
08:35:03.454897;4065;452236;124646;97337;335661;524159;524159;-0.492;-0.381;0.786;76.0;0.0;0;98.3
08:35:03.464896;4066;452193;124647;97341;335657;524159;524159;-0.494;-0.382;0.788;76.0;0.0;0;98.3
08:35:03.634900;4067;452163;124647;97335;335655;524159;524159;-0.493;-0.381;0.786;76.0;0.0;0;98.3
08:35:03.644881;4068;452131;124654;97335;335670;524159;524159;-0.493;-0.384;0.786;76.0;0.0;0;98.3
08:35:03.654876;4069;452118;124678;97343;335680;524159;524159;-0.495;-0.384;0.788;76.0;0.0;0;98.3
08:35:03.664875;4070;452114;124686;97343;335699;524159;524159;-0.494;-0.382;0.789;76.0;0.0;0;98.3
08:35:03.664875;4071;452083;124688;97344;335723;524159;524159;-0.493;-0.381;0.786;76.0;0.0;0;98.3
08:35:03.835063;4072;452069;124694;97351;335742;524159;524159;-0.494;-0.382;0.786;76.0;0.0;0;98.3
08:35:03.845041;4073;452039;124701;97347;335755;524159;524159;-0.494;-0.381;0.788;76.0;0.0;0;98.3
08:35:03.855038;4074;452057;124715;97353;335811;524159;524159;-0.494;-0.380;0.790;76.0;0.0;0;98.3
08:35:03.855038;4075;452031;124709;97350;335837;524159;524159;-0.495;-0.382;0.787;76.0;0.0;0;98.3
08:35:03.865036;4076;451987;124687;97335;335839;524159;524159;-0.493;-0.381;0.786;76.0;0.0;0;98.3
08:35:04.039100;4077;451953;124608;97300;335797;524159;524159;-0.487;-0.380;0.791;76.0;0.0;0;98.3
08:35:04.049101;4078;451892;124582;97288;335734;524159;524159;-0.494;-0.384;0.783;76.0;0.0;0;98.3
08:35:04.059098;4079;451829;124595;97295;335703;524159;524159;-0.495;-0.385;0.788;76.0;0.0;0;98.3
08:35:04.069098;4080;451807;124593;97294;335708;524159;524159;-0.492;-0.380;0.792;76.0;0.0;0;98.3
08:35:04.069098;4081;451772;124602;97303;335710;524159;524159;-0.491;-0.380;0.785;76.0;0.0;0;98.3
08:35:04.235122;4082;451704;124610;97309;335707;524159;524159;-0.493;-0.383;0.786;76.0;0.0;0;98.3
08:35:04.245126;4083;451644;124608;97300;335700;524159;524159;-0.492;-0.382;0.792;76.0;752.9;100;98.3
08:35:04.255123;4084;451609;124586;97284;335702;524159;524159;-0.493;-0.380;0.787;76.0;0.0;0;98.3
08:35:04.265123;4085;451561;124590;97286;335706;524159;524159;-0.492;-0.383;0.788;76.0;0.0;0;98.3
08:35:04.275119;4086;451526;124591;97293;335714;524159;524159;-0.491;-0.381;0.789;76.0;0.0;0;98.3
08:35:04.435179;4087;451486;124597;97294;335717;524159;524159;-0.493;-0.384;0.788;76.0;0.0;0;98.3
08:35:04.445175;4088;451469;124618;97293;335736;524159;524159;-0.493;-0.382;0.786;76.0;0.0;0;98.3
08:35:04.455173;4089;451455;124621;97299;335773;524159;524159;-0.493;-0.382;0.787;76.0;0.0;0;98.3
08:35:04.455173;4090;451415;124626;97293;335780;524159;524159;-0.494;-0.382;0.789;76.0;0.0;0;98.3
08:35:04.465170;4091;451404;124634;97297;335805;524159;524159;-0.492;-0.382;0.788;76.0;0.0;0;98.3
08:35:04.645160;4092;451377;124642;97300;335812;524159;524159;-0.494;-0.381;0.786;76.0;0.0;0;98.3
08:35:04.655158;4093;451355;124656;97297;335835;524159;524159;-0.493;-0.381;0.789;76.0;0.0;0;98.3
08:35:04.665157;4094;451333;124661;97308;335858;524159;524159;-0.492;-0.381;0.792;76.0;0.0;0;98.3
08:35:04.665157;4095;451308;124666;97308;335879;524159;524159;-0.496;-0.383;0.786;76.0;0.0;0;98.3
08:35:04.675153;4096;451238;124620;97288;335846;524159;524159;-0.491;-0.384;0.787;76.0;0.0;0;98.3
08:35:04.835247;4097;451169;124557;97252;335789;524159;524159;-0.489;-0.381;0.785;76.0;0.0;0;98.3
08:35:04.845241;4098;451077;124532;97252;335723;524159;524159;-0.494;-0.386;0.782;76.0;0.0;0;98.3
08:35:04.855240;4099;451043;124543;97263;335722;524159;524159;-0.492;-0.384;0.789;76.0;665.1;100;98.3
08:35:04.865239;4100;451007;124550;97270;335716;524159;524159;-0.492;-0.381;0.792;76.0;0.0;0;98.3
08:35:04.875242;4101;450949;124569;97273;335705;524159;524159;-0.492;-0.382;0.785;76.0;0.0;0;98.3
08:35:05.045223;4102;450871;124576;97283;335674;524159;524159;-0.493;-0.385;0.786;76.0;0.0;0;98.3
08:35:05.045223;4103;450804;124574;97287;335667;524159;524159;-0.491;-0.380;0.789;76.0;0.0;0;98.3
08:35:05.055221;4104;450737;124562;97284;335651;524159;524159;-0.495;-0.383;0.783;76.0;0.0;0;98.3
08:35:05.065217;4105;450635;124573;97299;335613;524159;524159;-0.495;-0.385;0.786;76.0;0.0;0;98.3
08:35:05.065217;4106;450596;124587;97314;335620;524159;524159;-0.495;-0.384;0.786;76.0;0.0;0;98.3
08:35:05.235205;4107;450529;124610;97320;335604;524159;524159;-0.495;-0.382;0.785;76.0;0.0;0;98.3
08:35:05.245199;4108;450479;124624;97339;335626;524159;524159;-0.496;-0.385;0.786;76.0;0.0;0;98.3
08:35:05.255196;4109;450427;124632;97353;335640;524159;524159;-0.494;-0.384;0.786;76.0;0.0;0;98.3
08:35:05.265195;4110;450376;124653;97367;335650;524159;524159;-0.495;-0.383;0.782;76.0;0.0;0;98.3
08:35:05.265195;4111;450367;124667;97375;335680;524159;524159;-0.494;-0.384;0.785;76.0;0.0;0;98.3
08:35:05.435185;4112;450348;124690;97399;335720;524159;524159;-0.494;-0.385;0.788;76.0;0.0;0;98.3
08:35:05.445177;4113;450333;124692;97417;335748;524159;524159;-0.497;-0.385;0.788;76.0;0.0;0;98.3
08:35:05.455175;4114;450319;124692;97425;335755;524159;524159;-0.497;-0.383;0.782;76.0;0.0;0;98.3
08:35:05.465174;4115;450283;124636;97405;335728;524159;524159;-0.492;-0.384;0.783;76.0;0.0;0;98.3
08:35:05.465174;4116;450220;124608;97405;335675;524159;524159;-0.495;-0.386;0.780;76.0;0.0;0;98.3
08:35:05.635162;4117;450174;124616;97425;335661;524159;524159;-0.498;-0.386;0.785;76.0;677.3;100;98.3
08:35:05.645160;4118;450176;124627;97439;335674;524159;524159;-0.496;-0.384;0.787;76.0;0.0;0;98.3
08:35:05.655157;4119;450158;124646;97460;335683;524159;524159;-0.494;-0.385;0.782;76.0;0.0;0;98.3
08:35:05.665155;4120;450142;124664;97484;335679;524159;524159;-0.497;-0.386;0.783;76.0;0.0;0;98.3
08:35:05.665155;4121;450150;124673;97486;335669;524159;524159;-0.496;-0.384;0.787;76.0;0.0;0;98.3
08:35:05.835229;4122;450168;124663;97494;335669;524159;524159;-0.497;-0.383;0.781;76.0;0.0;0;98.3
08:35:05.845227;4123;450135;124668;97503;335635;524159;524159;-0.498;-0.387;0.782;76.0;0.0;0;98.3
08:35:05.855227;4124;450124;124677;97518;335613;524159;524159;-0.497;-0.386;0.780;76.0;0.0;0;98.3
08:35:05.865225;4125;450114;124701;97541;335597;524159;524159;-0.497;-0.387;0.781;76.0;0.0;0;98.3
08:35:05.875223;4126;450130;124725;97545;335607;524159;524159;-0.496;-0.386;0.780;76.0;0.0;0;98.3
08:35:06.036980;4127;450132;124738;97570;335609;524159;524159;-0.498;-0.387;0.782;76.0;0.0;0;98.3
08:35:06.046981;4128;450150;124760;97589;335618;524159;524159;-0.499;-0.386;0.778;76.0;0.0;0;98.3
08:35:06.056980;4129;450169;124781;97607;335651;524159;524159;-0.497;-0.386;0.781;77.0;0.0;0;98.3
08:35:06.056980;4130;450183;124797;97622;335673;524159;524159;-0.500;-0.386;0.786;77.0;0.0;0;98.3
08:35:06.066979;4131;450196;124798;97633;335686;524159;524159;-0.500;-0.385;0.781;77.0;0.0;0;98.3
08:35:06.245598;4132;450217;124764;97622;335680;524159;524159;-0.496;-0.385;0.780;77.0;0.0;0;98.3
08:35:06.255596;4133;450193;124717;97615;335622;524159;524159;-0.496;-0.386;0.779;77.0;0.0;0;98.3
08:35:06.255596;4134;450188;124721;97615;335613;524159;524159;-0.500;-0.388;0.780;77.0;0.0;0;98.3
08:35:06.265592;4135;450250;124731;97633;335642;524159;524159;-0.498;-0.386;0.784;77.0;0.0;0;98.3
08:35:06.275592;4136;450273;124748;97644;335650;524159;524159;-0.495;-0.388;0.779;77.0;797.2;100;98.3
08:35:06.435578;4137;450263;124764;97652;335647;524159;524159;-0.498;-0.389;0.779;77.0;0.0;0;98.3
08:35:06.445576;4138;450305;124776;97665;335662;524159;524159;-0.500;-0.386;0.781;77.0;0.0;0;98.3
08:35:06.455575;4139;450345;124766;97664;335682;524159;524159;-0.498;-0.385;0.778;77.0;0.0;0;98.3
08:35:06.465573;4140;450354;124762;97670;335682;524159;524159;-0.500;-0.385;0.778;77.0;0.0;0;98.3
08:35:06.465573;4141;450386;124768;97675;335697;524159;524159;-0.498;-0.386;0.780;77.0;0.0;0;98.3
08:35:06.635557;4142;450431;124776;97683;335704;524159;524159;-0.498;-0.386;0.782;77.0;0.0;0;98.3
08:35:06.645555;4143;450444;124793;97680;335708;524159;524159;-0.498;-0.387;0.781;77.0;0.0;0;98.3
08:35:06.655553;4144;450486;124812;97690;335745;524159;524159;-0.497;-0.385;0.778;77.0;0.0;0;98.3
08:35:06.665553;4145;450519;124830;97697;335767;524159;524159;-0.497;-0.385;0.782;77.0;0.0;0;98.3
08:35:06.665553;4146;450560;124826;97699;335797;524159;524159;-0.497;-0.386;0.783;77.0;0.0;0;98.3
08:35:06.835632;4147;450565;124830;97704;335790;524159;524159;-0.500;-0.386;0.781;77.0;0.0;0;98.3
08:35:06.845632;4148;450601;124794;97679;335772;524159;524159;-0.497;-0.384;0.781;77.0;0.0;0;98.3
08:35:06.855630;4149;450594;124731;97645;335700;524159;524159;-0.496;-0.385;0.778;78.0;0.0;0;98.3
08:35:06.865627;4150;450571;124712;97645;335645;524159;524159;-0.498;-0.387;0.780;78.0;0.0;0;98.3
08:35:06.875629;4151;450581;124708;97641;335645;524159;524159;-0.498;-0.385;0.785;78.0;0.0;0;98.3
08:35:07.035615;4152;450602;124723;97638;335648;524159;524159;-0.494;-0.384;0.784;78.0;0.0;0;98.3
08:35:07.045610;4153;450542;124725;97634;335626;524159;524159;-0.494;-0.385;0.779;78.0;0.0;0;98.3
08:35:07.055606;4154;450504;124733;97640;335606;524159;524159;-0.495;-0.386;0.784;78.0;0.0;0;98.3
08:35:07.065605;4155;450498;124712;97620;335603;524159;524159;-0.495;-0.382;0.783;78.0;0.0;0;98.3
08:35:07.065605;4156;450474;124708;97612;335556;524159;524159;-0.497;-0.384;0.783;78.0;0.0;0;98.3
08:35:07.245589;4157;450429;124707;97605;335510;524159;524159;-0.496;-0.385;0.783;78.0;759.7;100;98.3
08:35:07.245589;4158;450428;124710;97599;335506;524159;524159;-0.496;-0.384;0.784;78.0;0.0;0;98.3
08:35:07.255589;4159;450399;124720;97595;335481;524159;524159;-0.497;-0.384;0.784;78.0;0.0;0;98.3
08:35:07.265587;4160;450375;124732;97585;335465;524159;524159;-0.496;-0.385;0.785;78.0;0.0;0;98.3
08:35:07.275586;4161;450321;124740;97584;335467;524159;524159;-0.497;-0.385;0.783;78.0;0.0;0;98.3
08:35:07.435573;4162;450305;124735;97580;335495;524159;524159;-0.494;-0.384;0.783;78.0;0.0;0;98.3
08:35:07.445569;4163;450259;124728;97561;335517;524159;524159;-0.495;-0.384;0.784;78.0;0.0;0;98.3
08:35:07.455567;4164;450164;124700;97541;335479;524159;524159;-0.497;-0.385;0.785;78.0;0.0;0;98.3
08:35:07.465564;4165;450079;124618;97490;335391;524159;524159;-0.494;-0.384;0.787;78.0;0.0;0;98.3
08:35:07.465564;4166;449982;124556;97460;335296;524159;524159;-0.493;-0.383;0.785;78.0;0.0;0;98.3
08:35:07.635553;4167;449871;124546;97457;335236;524159;524159;-0.495;-0.387;0.782;78.0;0.0;0;98.3
08:35:07.645549;4168;449781;124548;97442;335197;524159;524159;-0.491;-0.384;0.789;78.0;0.0;0;98.3
08:35:07.655546;4169;449698;124534;97418;335174;524159;524159;-0.492;-0.380;0.786;79.0;0.0;0;98.3
08:35:07.665545;4170;449591;124533;97411;335126;524159;524159;-0.494;-0.385;0.783;79.0;0.0;0;98.3
08:35:07.665545;4171;449455;124530;97397;335083;524159;524159;-0.492;-0.384;0.788;79.0;0.0;0;98.3
08:35:07.835530;4172;449345;124504;97378;335041;524159;524159;-0.493;-0.379;0.788;79.0;0.0;0;98.3
08:35:07.845527;4173;449211;124488;97360;334967;524159;524159;-0.495;-0.382;0.784;79.0;0.0;0;98.3
08:35:07.855523;4174;449094;124489;97353;334918;524159;524159;-0.494;-0.384;0.783;79.0;0.0;0;98.3
08:35:07.865522;4175;449004;124499;97348;334897;524159;524159;-0.493;-0.383;0.785;79.0;0.0;0;98.3
08:35:07.865522;4176;448881;124505;97349;334861;524159;524159;-0.494;-0.384;0.786;79.0;0.0;0;98.3
08:35:08.036859;4177;448771;124501;97339;334827;524159;524159;-0.493;-0.384;0.788;79.0;0.0;0;98.3
08:35:08.046859;4178;448658;124514;97333;334796;524159;524159;-0.493;-0.383;0.787;79.0;1040.8;25;98.3
08:35:08.056857;4179;448564;124517;97325;334782;524159;524159;-0.496;-0.384;0.786;79.0;0.0;0;98.3
08:35:08.066857;4180;448465;124529;97326;334753;524159;524159;-0.494;-0.383;0.786;79.0;0.0;0;98.3
08:35:08.066857;4181;448360;124521;97322;334741;524159;524159;-0.495;-0.383;0.790;79.0;0.0;0;98.3
08:35:08.245402;4182;448220;124521;97312;334679;524159;524159;-0.497;-0.383;0.787;79.0;0.0;0;98.3
08:35:08.255400;4183;448098;124468;97277;334589;524159;524159;-0.495;-0.384;0.784;79.0;0.0;0;98.3
08:35:08.255400;4184;447955;124386;97235;334459;524159;524159;-0.491;-0.382;0.789;79.0;0.0;0;98.3
08:35:08.265398;4185;447794;124352;97220;334334;524159;524159;-0.494;-0.385;0.784;79.0;0.0;0;98.3
08:35:08.265398;4186;447641;124353;97222;334232;524159;524159;-0.495;-0.386;0.786;79.0;0.0;0;98.3
08:35:08.445379;4187;447515;124341;97209;334163;524159;524159;-0.491;-0.382;0.790;79.0;0.0;0;98.3
08:35:08.445379;4188;447368;124336;97201;334094;524159;524159;-0.493;-0.383;0.788;79.0;0.0;0;98.3
08:35:08.455377;4189;447209;124344;97200;334016;524159;524159;-0.495;-0.385;0.787;79.0;0.0;0;98.3
08:35:08.465376;4190;447078;124323;97189;333946;524159;524159;-0.494;-0.382;0.793;79.0;0.0;0;98.3
08:35:08.475377;4191;446945;124307;97175;333887;524159;524159;-0.495;-0.381;0.785;79.0;393.3;25;98.3
08:35:08.645364;4192;446771;124309;97164;333797;524159;524159;-0.495;-0.382;0.783;79.0;0.0;0;98.3
08:35:08.655362;4193;446623;124309;97162;333744;524159;524159;-0.493;-0.383;0.788;79.0;0.0;0;98.3
08:35:08.675359;4194;446503;124318;97159;333710;524159;524159;-0.494;-0.383;0.786;79.0;0.0;0;98.3
08:35:08.675359;4195;446352;124328;97170;333690;524159;524159;-0.494;-0.384;0.787;79.0;0.0;0;98.3
08:35:08.685358;4196;446190;124329;97154;333649;524159;524159;-0.493;-0.382;0.789;79.0;0.0;0;98.3
08:35:08.835344;4197;446068;124334;97152;333632;524159;524159;-0.492;-0.382;0.788;79.0;0.0;0;98.3
08:35:08.845338;4198;445976;124338;97152;333642;524159;524159;-0.493;-0.381;0.787;79.0;0.0;0;98.3
08:35:08.855345;4199;445876;124342;97146;333644;524159;524159;-0.494;-0.381;0.789;80.0;0.0;0;98.3
08:35:08.865334;4200;445771;124347;97139;333659;524159;524159;-0.494;-0.380;0.790;80.0;0.0;0;98.3
08:35:08.865334;4201;445665;124354;97132;333668;524159;524159;-0.493;-0.381;0.790;80.0;0.0;0;98.3
08:35:09.045318;4202;445529;124367;97126;333631;524159;524159;-0.494;-0.381;0.786;80.0;0.0;0;98.3
08:35:09.045318;4203;445417;124375;97127;333605;524159;524159;-0.492;-0.382;0.787;80.0;0.0;0;98.3
08:35:09.055315;4204;445284;124375;97118;333546;524159;524159;-0.494;-0.383;0.792;80.0;0.0;0;98.3
08:35:09.065314;4205;445131;124375;97114;333459;524159;524159;-0.495;-0.382;0.789;80.0;0.0;0;98.3
08:35:09.075316;4206;444963;124305;97074;333325;524159;524159;-0.492;-0.382;0.791;80.0;0.0;0;98.3
08:35:09.245299;4207;444794;124231;97043;333171;524159;524159;-0.491;-0.380;0.791;80.0;0.0;0;98.3
08:35:09.255297;4208;444642;124204;97044;333058;524159;524159;-0.497;-0.385;0.785;80.0;0.0;0;98.3
08:35:09.255297;4209;444530;124207;97050;333013;524159;524159;-0.494;-0.383;0.789;80.0;0.0;0;98.3
08:35:09.265294;4210;444395;124208;97048;332961;524159;524159;-0.491;-0.380;0.791;80.0;650.7;25;98.3
08:35:09.265294;4211;444285;124211;97047;332913;524159;524159;-0.492;-0.383;0.787;80.0;0.0;0;98.3
08:35:09.445276;4212;444120;124204;97047;332873;524159;524159;-0.493;-0.384;0.789;80.0;0.0;0;98.3
08:35:09.445276;4213;443990;124193;97040;332837;524159;524159;-0.493;-0.379;0.794;80.0;0.0;0;98.3
